8.058021544122300206e-01,7.928345765889269758e-01,8.542382070768824720e-01,8.286953223084428943e-01,8.281653213571970040e-01,8.189126851075599900e-01,8.506269975312937826e-01,8.506269975312937826e-01,8.644491821758044647e-01,8.506269975312937826e-01,1.000000000000000000e+00,9.955487323553514623e-01,8.333189917712330308e-01,8.455370727578194190e-01,8.316877479445796695e-01,8.493229991495387932e-01,8.347970942969415997e-01,8.363106727047429079e-01,8.553670461957657567e-01,8.441094385976618542e-01,8.399794926437484932e-01
8.059106315483419714e-01,7.921431162034471285e-01,8.503743302123312198e-01,8.294368387835773238e-01,8.287538679837905820e-01,8.221433309163623804e-01,8.517235947409381724e-01,8.517235947409381724e-01,8.656344654128347305e-01,8.517235947409381724e-01,9.955487323553514623e-01,1.000000000000000000e+00,8.410895619564251469e-01,8.528688775213559836e-01,8.447432261637117801e-01,8.520624074175814355e-01,8.363239049050343876e-01,8.371731828489612504e-01,8.528558788521936052e-01,8.395678207485692823e-01,8.381938521426529620e-01
8.158348170078797423e-01,8.115822895523363556e-01,8.550673993474026124e-01,8.280785603419972274e-01,8.529016794089421261e-01,8.071440652211474553e-01,8.577764892218460169e-01,8.577764892218460169e-01,8.753642707825092240e-01,8.577764892218460169e-01,8.333189917712330308e-01,8.410895619564251469e-01,1.000000000000000000e+00,9.150046191351084435e-01,9.114166635526488314e-01,9.105560183774085159e-01,8.158146927223461908e-01,8.166406372603688402e-01,8.338697166759204693e-01,8.111573998892359638e-01,8.285321294208276566e-01
8.026159444320288827e-01,7.976814097465396713e-01,8.576445111559347634e-01,8.266892249160573414e-01,8.290156352746034241e-01,8.171274332744440372e-01,8.588987338633317092e-01,8.588987338633317092e-01,8.763209370087349237e-01,8.588987338633317092e-01,8.455370727578194190e-01,8.528688775213559836e-01,9.150046191351084435e-01,1.000000000000000000e+00,9.223971736352125639e-01,9.153580371619051137e-01,8.135886620773664646e-01,8.190790684792752518e-01,8.277266827668132709e-01,8.165960615740240902e-01,8.254069500043266228e-01
8.128174518693341843e-01,8.056686850450716086e-01,8.485606947819270829e-01,8.126277786273132797e-01,8.265610947657568985e-01,8.248779028161753457e-01,8.527748733007264326e-01,8.527748733007264326e-01,8.754972397642658555e-01,8.527748733007264326e-01,8.316877479445796695e-01,8.447432261637117801e-01,9.114166635526488314e-01,9.223971736352125639e-01,1.000000000000000000e+00,9.165215099987695790e-01,8.267287267546601370e-01,8.226716370276608847e-01,8.281487058758731923e-01,8.149270742829667347e-01,8.260970267924447885e-01
8.267543767320099102e-01,8.236598056723029027e-01,8.560821367813155058e-01,8.311740843977168947e-01,8.346413875313271058e-01,8.338304321530407570e-01,8.677595454183478774e-01,8.677595454183478774e-01,8.763491175358896212e-01,8.677595454183478774e-01,8.493229991495387932e-01,8.520624074175814355e-01,9.105560183774085159e-01,9.153580371619051137e-01,9.165215099987695790e-01,1.000000000000000000e+00,8.414212148013865411e-01,8.399950706123583410e-01,8.385244209867697140e-01,8.351827623268930356e-01,8.394982649844113798e-01
8.251544957072536324e-01,8.294360489258023605e-01,8.452489004939262029e-01,8.150838453121515004e-01,8.313748501232320898e-01,8.376332832478133872e-01,8.534595202489244636e-01,8.534595202489244636e-01,8.642192728252252598e-01,8.534595202489244636e-01,8.347970942969415997e-01,8.363239049050343876e-01,8.158146927223461908e-01,8.135886620773664646e-01,8.267287267546601370e-01,8.414212148013865411e-01,1.000000000000000000e+00,9.850171818591408890e-01,8.737617404022480772e-01,8.770476204399607623e-01,8.603290203594250452e-01
8.231267401797665029e-01,8.369816175192829055e-01,8.519655220571387133e-01,8.277107746540069977e-01,8.423562529092181173e-01,8.442761253901061025e-01,8.630609405763195463e-01,8.630609405763195463e-01,8.698961299235160594e-01,8.630609405763195463e-01,8.363106727047429079e-01,8.371731828489612504e-01,8.166406372603688402e-01,8.190790684792752518e-01,8.226716370276608847e-01,8.399950706123583410e-01,9.850171818591408890e-01,1.000000000000000000e+00,8.792022506497713108e-01,8.900136696024362193e-01,8.677980323751693925e-01
8.256227899421266780e-01,8.288074208457973935e-01,8.573740708658073029e-01,8.519020645575879902e-01,8.736014582106038651e-01,8.532833212429467018e-01,8.626092575120074546e-01,8.626092575120074546e-01,8.652375602681517952e-01,8.626092575120074546e-01,8.553670461957657567e-01,8.528558788521936052e-01,8.338697166759204693e-01,8.277266827668132709e-01,8.281487058758731923e-01,8.385244209867697140e-01,8.737617404022480772e-01,8.792022506497713108e-01,1.000000000000000000e+00,9.598244478797832713e-01,9.561711217019708275e-01
8.361620565371302716e-01,8.488747243525340824e-01,8.522296958834255642e-01,8.609246672539542233e-01,8.663248633290733247e-01,8.599063958669767027e-01,8.634780550555765100e-01,8.634780550555765100e-01,8.626353457892254051e-01,8.634780550555765100e-01,8.441094385976618542e-01,8.395678207485692823e-01,8.111573998892359638e-01,8.165960615740240902e-01,8.149270742829667347e-01,8.351827623268930356e-01,8.770476204399607623e-01,8.900136696024362193e-01,9.598244478797832713e-01,1.000000000000000000e+00,9.496956793360712412e-01
8.362282241746746836e-01,8.367040130564836753e-01,8.593611865830378393e-01,8.563049307628750606e-01,8.744417450940820125e-01,8.536066405565961857e-01,8.645960126553693392e-01,8.645960126553693392e-01,8.550103339839321137e-01,8.645960126553693392e-01,8.399794926437484932e-01,8.381938521426529620e-01,8.285321294208276566e-01,8.254069500043266228e-01,8.260970267924447885e-01,8.394982649844113798e-01,8.603290203594250452e-01,8.677980323751693925e-01,9.561711217019708275e-01,9.496956793360712412e-01,1.000000000000000000e+00
